year,dunsno,companyname,citycode,streetaddress,city,state,zipcode,zipcode4,yearstarted,sls,slscode,employeesthissite,employeesthissitecode,employeesallsites,employeesallsitescode,sic1,sic2,status,subsidiaryindicator,manufacturing,transactioncode,reportdate,description,sls2018,sls2019,sls2020,sls2021,sls2022,lat,lon,bikestreet,plannedbike,bikes
2023,114437012,E-FOIL CAROLINAS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,94459,2,7,2,7,2,9999,2222,0,0,1,2,230924,Nonclassifiable establishments,,94459,94459,94459,94459,35.6247001,-82.5543433,1,1,0
2023,116251384,HUMANITY HEALING INTL INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,34796,2,1,2,1,2,8661,0,0,0,1,3,231105,Religious organizations,,94459,34796,34796,34796,35.6247001,-82.5543433,1,1,0
2023,116468876,ECHELON MANAGEMENT CORP,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,58050,2,2,2,2,2,8741,0,0,0,1,2,231112,Management services,,58050,58050,58050,58050,35.6247001,-82.5543433,1,1,0
2023,6794976,BES LEASING INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2009,71238,2,2,2,2,2,4899,0,0,0,1,3,210822,"Communication services, nec",71238,71238,71238,71238,71238,35.6247001,-82.5543433,1,1,0
2023,10576479,WALTER E,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2010,125829,2,2,2,2,2,6733,0,0,0,1,3,211212,"Trusts, nec",72203,125829,125829,125829,125829,35.6247001,-82.5543433,1,1,0
2023,31709701,LIFE 107 MINISTRIES INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2016,55365,2,2,2,2,2,8661,100,0,0,1,3,230827,Religious organizations,55365,55365,55365,55365,55365,35.6247001,-82.5543433,1,1,0
2023,34177924,C12 BLUE RIDGE LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2010,248883,2,4,2,4,2,8742,0,0,0,1,3,220619,Management consulting services,134421,134421,248883,248883,248883,35.6247001,-82.5543433,1,1,0
2023,41168315,CAPTIVATING INTERIORS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2016,81214,2,2,2,2,2,7389,600,0,0,1,3,230531,"Business services, nec",86046,86046,86046,86046,86046,35.6247001,-82.5543433,1,1,0
2023,41741948,D2S ENTERPRISES INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2002,590000,0,6,0,6,0,7389,1603,0,0,1,3,231126,"Business services, nec",590000,590000,590000,590000,590000,35.6247001,-82.5543433,1,1,0
2023,46142850,MMM DEVELOPMENT LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2010,171978,2,2,0,2,0,6531,104,0,0,1,3,231105,Real estate agents and managers,167284,167284,167284,167284,167284,35.6247001,-82.5543433,1,1,0
2023,52553048,EASTERN WHL FURN CO CAL INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,,0,,2,0,0,,5712,0,2,0,1,3,230731,Furniture stores,176882,0,0,0,0,35.6247001,-82.5543433,1,1,0
2023,86378966,BAKING WITH BROADWAY LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2021,33462,2,2,2,2,2,5461,0,0,0,1,2,231105,Retail bakeries,,,,33462,33462,35.6247001,-82.5543433,1,1,0
2023,81455812,ASHEVLL-BUNCOMBE CMNTY LAND TR,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2018,493521,0,2,2,2,2,8399,100,0,0,1,3,230626,"Social services, nec",102408,71505,71505,71505,71505,35.6247001,-82.5543433,1,1,0
2023,88069796,ROLLING ON INK,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2017,46163,2,2,2,2,2,7299,106,0,0,1,3,210719,Miscellaneous personal services,46163,46163,46163,46163,46163,35.6247001,-82.5543433,1,1,0
2023,114620608,ASHEVLLE CNCIERGE HOLDINGS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,94459,2,7,2,7,2,9999,2222,0,0,1,2,230827,Nonclassifiable establishments,,94459,94459,94459,94459,35.6247001,-82.5543433,1,1,0
2023,115795617,WNCHOME INCORPORATED,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,94459,2,7,2,7,2,9999,2222,0,0,1,2,230430,Nonclassifiable establishments,,94459,94459,94459,94459,35.6247001,-82.5543433,1,1,0
2023,116016737,DEAVERVIEW APARTMENTS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,109039,2,2,2,2,2,6513,0,0,0,1,3,231015,Apartment building operators,,94459,94459,94459,109039,35.6247001,-82.5543433,1,1,0
2023,116174441,MCDERMOTT ENTERPRISES LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,114454,2,3,2,3,2,6531,100,0,0,1,3,231015,Real estate agents and managers,,27976,27976,27976,114454,35.6247001,-82.5543433,1,1,0
2023,2100203,ALISA MCCLOUD MA CCC-SLP,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2008,78005,2,2,2,2,2,8049,301,0,0,1,3,231105,Offices of health practitioner,78005,78005,78005,78005,78005,35.6247001,-82.5543433,1,1,0
2023,124532860,SOUL PRVDERS STAFFING SVCS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2023,68440,2,2,2,2,2,7361,0,0,0,1,2,231119,Employment agencies,,,,,,35.6247001,-82.5543433,1,1,0
2023,124678620,BAKERS CREEK PRPRTY OWNERS ASS,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2023,35206,2,3,2,3,2,8641,500,0,0,1,2,231210,Civic and social associations,,,,,,35.6247001,-82.5543433,1,1,0
2023,125717126,IV PEPTIDE CLINIC LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2023,34741,2,2,2,2,2,8099,0,0,0,1,2,230403,"Health and allied services, nec",,,,,,35.6247001,-82.5543433,1,1,0
2023,125931708,HI ALTA LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2022,32773,2,1,2,1,2,7389,1800,0,0,1,3,231212,"Business services, nec",,,,,,35.6247001,-82.5543433,1,1,0
2023,125783791,COOPER MEDIA GRP INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2021,20748,2,1,2,1,2,4899,0,0,0,1,2,231203,"Communication services, nec",,,,20748,,35.6247001,-82.5543433,1,1,0
2023,832624324,TALENT TREK AGENCY,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,,0,,2,0,0,,7922,100,2,0,1,3,230918,Theatrical producers and services,0,0,0,0,,35.6247001,-82.5543433,1,1,0
2023,941672169,FRONTLINE MEDIA SOLUTIONS INC,439,825 MERRIMON AVE STE 360,ASHEVILLE,NC,28804,2464,2007,519281,2,2,0,2,0,8742,300,0,0,1,3,231203,Management consulting services,519281,519281,519281,519281,,35.6247001,-82.5543433,1,1,0
2023,122526178,NEW SEASON HOSPITALITY LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2016,94459,2,7,2,7,2,9999,2222,0,0,1,2,230924,Nonclassifiable establishments,,94459,94459,94459,,35.6247001,-82.5543433,1,1,0
2023,110164617,THIRD TALK LIMITED LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,91834,2,3,2,3,2,9999,2222,0,0,1,3,231126,Nonclassifiable establishments,,,94459,92356,83954,35.6247001,-82.5543433,1,1,0
2023,104245646,MONTFORD GARDEN GROUP LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2020,135042,2,2,2,2,2,6552,0,0,0,1,2,230918,"Subdividers and developers, nec",,,135042,135042,135042,35.6247001,-82.5543433,1,1,0
2023,104256541,ANDARA ENTERPRISES LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2020,84777,2,2,2,2,2,8748,0,0,0,1,3,230820,"Business consulting, nec",,,94459,94459,84777,35.6247001,-82.5543433,1,1,0
2023,128230691,SIMPLE INVESTMENTS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2021,80125,2,2,2,2,2,6799,0,0,0,1,2,230511,"Investors, nec",,,,,,35.6247001,-82.5543433,1,1,0
2023,128285189,CREATIVE INVESTMENTS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2021,80125,2,2,2,2,2,6799,0,0,0,1,2,231112,"Investors, nec",,,,,,35.6247001,-82.5543433,1,1,0
2023,130425857,HEATHER HOLDINGS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2017,94459,2,7,2,7,2,9999,2222,0,0,1,2,230910,Nonclassifiable establishments,,,,94459,,35.6247001,-82.5543433,1,1,0
2023,112711708,ART OF SENSUAL DESIGN LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2022,27976,2,1,2,1,2,7389,1800,0,0,1,2,231022,"Business services, nec",,,,,27976,35.6247001,-82.5543433,1,1,0
2023,112653085,SUMMER PINE PROPERTIES LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,87508,2,2,2,2,2,6512,0,0,0,1,2,231126,Nonresidential building operators,,,,87508,87508,35.6247001,-82.5543433,1,1,0
2023,116116386,BENT CREEK APARTMENTS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2021,187032,2,4,2,4,2,6513,0,0,0,1,3,230903,Apartment building operators,,,,94459,187032,35.6247001,-82.5543433,1,1,0
2023,118758542,SIMPLY LEASING LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2022,53211,2,1,0,1,0,6531,400,0,0,1,2,220730,Real estate agents and managers,,,,,,35.6247001,-82.5543433,1,1,0
2023,131087123,160 SULPHUR SPRINGS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2023,94459,2,7,2,7,2,9999,2222,0,0,1,2,230727,Nonclassifiable establishments,,,,,,35.6247001,-82.5543433,1,1,0
2023,72539291,HUTTOE PROPERTIES LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2018,87508,2,2,2,2,2,6512,0,0,0,1,2,231203,Nonresidential building operators,,,,,87508,35.6247001,-82.5543433,1,1,0
2023,131059676,LADY LEGEND LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2023,94459,2,7,2,7,2,9999,2222,0,0,1,2,230727,Nonclassifiable establishments,,,,,,35.6247001,-82.5543433,1,1,0
2023,123085828,NORTH AVENUE HOLDINGS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2021,154219,2,3,2,3,2,6512,0,0,0,1,3,231207,Nonresidential building operators,,,,94459,,35.6247001,-82.5543433,1,1,0
2023,104875192,IMAGETECH MEDICAL SYSTEMS,439,825 MERRIMON AVE STE C362,ASHEVILLE,NC,28804,2464,2017,216341,2,3,2,3,2,8099,9905,0,0,1,3,231015,"Health and allied services, nec",59573,216341,216341,216341,216341,35.6247001,-82.5543433,1,1,0
2023,126957875,ASHEVILLE NC HOMES LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2022,94459,2,7,2,7,2,9999,2222,0,0,1,2,230418,Nonclassifiable establishments,,,,,,35.6247001,-82.5543433,1,1,0
2023,121892105,BUNCOMBE HOME WATCH SVCS INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,29055,2,2,2,2,2,7349,0,0,0,1,3,230820,"Building maintenance services, nec",,,,97156,,35.6247001,-82.5543433,1,1,0
2023,105007828,GOOD DECISIONS INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,94459,2,7,2,7,2,9999,2222,0,0,1,2,231119,Nonclassifiable establishments,,94459,94459,94459,94459,35.6247001,-82.5543433,1,1,0
2023,107571519,LWC THERAPIES PLLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2021,94459,2,7,2,7,2,9999,2222,0,0,1,2,210923,Nonclassifiable establishments,,,,94459,94459,35.6247001,-82.5543433,1,1,0
2023,130328744,DRAKE STREET LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2023,94459,2,7,2,7,2,9999,2222,0,0,1,2,230724,Nonclassifiable establishments,,,,,,35.6247001,-82.5543433,1,1,0
2023,72824842,CRIMSON CLOVER CREATIVE LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2016,62666,2,2,2,2,2,2741,0,0,0,0,3,231208,Miscellaneous publishing,,,,,94459,35.6247001,-82.5543433,1,1,0
2023,72866787,SWEET BIRCH COMMONS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2017,94459,2,7,2,7,2,9999,2222,0,0,1,2,230827,Nonclassifiable establishments,,,,,94459,35.6247001,-82.5543433,1,1,0
2023,53941677,JEFF ROBERTS RE VALUATION INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2013,130000,2,3,2,3,2,6531,9901,0,0,1,3,231112,Real estate agents and managers,,,130000,130000,130000,35.6247001,-82.5543433,1,1,0
2023,55446617,SAFI SOLUTIONS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2020,28287,2,1,2,1,2,8748,0,0,0,1,3,231205,"Business consulting, nec",,,94459,94459,94459,35.6247001,-82.5543433,1,1,0
2023,62448201,GREENLAND PRO CLEANING LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2023,23702,2,1,2,1,2,7699,1700,0,0,1,2,231129,"Repair services, nec",,,,,,35.6247001,-82.5543433,1,1,0
2023,116755268,MATTRESS FIRM,439,825 MERRIMON AVE STE D,ASHEVILLE,NC,28804,2467,2018,75186,2,2,2,2,2,5712,102,0,0,1,3,231105,Furniture stores,75186,75186,75186,75186,75186,35.6247001,-82.5543433,1,1,0
2023,110105713,ADDO GROUP LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2015,178159,2,3,2,3,2,7361,101,0,0,1,3,221219,Employment agencies,,,94459,114296,178159,35.6247001,-82.5543433,1,1,0
2023,966414591,PERFECT DELIVERY INC,439,825 MERRIMON AVE STE A,ASHEVILLE,NC,28804,2467,,0,,4,2,0,,5812,601,2,0,1,3,231015,Eating places,0,0,0,0,,35.6247001,-82.5543433,1,1,0
2023,107488112,WINNIE STARDUST CREATIVE INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2022,27976,2,1,2,1,2,7389,1800,0,0,1,3,231205,"Business services, nec",,,,,102408,35.6247001,-82.5543433,1,1,0
2023,107509295,1680 MEADOWLARK LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2022,96446,2,8,2,8,2,9999,2222,0,0,1,3,231203,Nonclassifiable establishments,,,,,94459,35.6247001,-82.5543433,1,1,0
2023,101079042,EXCHANGEMYPHONE INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2020,94459,2,7,2,7,2,9999,2222,0,0,1,2,231126,Nonclassifiable establishments,,,,94459,94459,35.6247001,-82.5543433,1,1,0
2023,108043515,17 NORTH MKT INVESTMENTS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2018,80125,2,2,2,2,2,6799,0,0,0,1,2,230924,"Investors, nec",,,,80125,80125,35.6247001,-82.5543433,1,1,0
2023,111631072,ARTISAN MANAGEMENT LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,93491,2,42,0,42,0,8741,0,0,0,1,3,230910,Management services,,,,84992,93491,35.6247001,-82.5543433,1,1,0
2023,130085316,AIB LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2023,80125,2,2,0,2,0,6799,0,0,0,1,3,231003,"Investors, nec",,,,,,35.6247001,-82.5543433,1,1,0
2023,130114256,PINHOLE OASIS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2023,94459,2,7,2,7,2,9999,2222,0,0,1,2,230721,Nonclassifiable establishments,,,,,,35.6247001,-82.5543433,1,1,0
2023,115527337,LONDON BAILEY CAKES LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2020,94459,2,7,2,7,2,9999,2222,0,0,1,2,210902,Nonclassifiable establishments,,,,94459,94459,35.6247001,-82.5543433,1,1,0
2023,38264352,HIDDEN BRANCHES LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2010,63664,2,3,2,3,2,9999,2222,0,0,1,3,230625,Nonclassifiable establishments,,,,,63664,35.6247001,-82.5543433,1,1,0
2023,45380515,AB LONG VIEW LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2021,234056,2,3,2,3,2,6531,100,0,0,1,3,231212,Real estate agents and managers,,,,,94459,35.6247001,-82.5543433,1,1,0
2023,48185486,WOVEN YOGA LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2022,20783,2,1,2,1,2,7999,1123,0,0,1,3,221118,"Amusement and recreation, nec",,,,,20783,35.6247001,-82.5543433,1,1,0
2023,52737457,SOUND INVSTMENTS ASHEVILLE LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2012,126865,2,2,2,2,2,6799,0,0,0,1,3,221028,"Investors, nec",,,,,126865,35.6247001,-82.5543433,1,1,0
2023,18247766,WESTVIEW VILLAGE LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2023,94459,2,7,2,7,2,9999,2222,0,0,1,2,231103,Nonclassifiable establishments,,,,,,35.6247001,-82.5543433,1,1,0
2023,74015837,CLAIRE LN FVRITES COLLECTN LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2021,63616,2,2,2,2,2,7389,1800,0,0,1,3,231207,"Business services, nec",,,,,94459,35.6247001,-82.5543433,1,1,0
2023,110199253,GREEN HARVEST MKTG GROUP LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2009,34669,2,1,2,1,2,8742,300,0,0,1,2,231022,Management consulting services,,,34669,34669,34669,35.6247001,-82.5543433,1,1,0
2023,30932228,ELLIS PL HOMEOWNERS ASSN INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2021,35206,2,3,2,3,2,8641,502,0,0,1,2,230827,Civic and social associations,,,,35206,35206,35.6247001,-82.5543433,1,1,0
2023,114437870,SPLASH LUXURY POOLS INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,150326,2,2,2,2,2,1799,105,0,0,1,3,231205,"Special trade contractors, nec",,94459,94459,94459,94459,35.6247001,-82.5543433,1,1,0
2023,51998928,COMBAT INFANTRYMENS ASSN,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2016,42512,0,2,2,2,2,8699,0,0,0,1,3,210919,"Membership organizations, nec",53675,53675,42512,42512,42512,35.6247001,-82.5543433,1,1,0
2023,47371995,REMOTE WORK RECRUITER LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2022,68440,2,2,2,2,2,7361,101,0,0,1,2,220120,Employment agencies,,,,,68440,35.6247001,-82.5543433,1,1,0
2023,5527095,DEUTSCH MARKETING GROUP INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2021,34669,2,1,2,1,2,8742,300,0,0,1,2,231210,Management consulting services,,,,34669,34669,35.6247001,-82.5543433,1,1,0
2023,128680151,ASHEVILLE RENTAL MGT INC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2014,58050,2,2,2,2,2,8741,0,0,0,1,2,210907,Management services,,,,58050,,35.6247001,-82.5543433,1,1,0
2023,123077854,BES MINERALS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2017,76585,2,1,2,1,2,5199,0,0,0,1,3,231205,"Nondurable goods, nec",,,,94459,,35.6247001,-82.5543433,1,1,0
2023,127832865,DENISE KIERNAN LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2019,94459,2,7,2,7,2,9999,2222,0,0,1,2,231203,Nonclassifiable establishments,,,,94459,,35.6247001,-82.5543433,1,1,0
2023,122413269,WORLDPIX HOLDINGS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2016,0,2,0,2,0,2,6719,0,0,0,1,3,231205,"Holding companies, nec",,94459,94459,94459,,35.6247001,-82.5543433,1,1,0
2023,122484287,CLP HOLDINGS LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2016,0,2,0,2,0,2,6719,0,0,0,1,3,230903,"Holding companies, nec",,94459,0,0,,35.6247001,-82.5543433,1,1,0
2023,124592256,GREEN GBLE CARPENTRY CNSTR LLC,439,825 MERRIMON AVE STE C,ASHEVILLE,NC,28804,2467,2020,75195,2,1,2,1,2,1521,0,0,0,1,2,231126,Single-family housing construction,,,75195,75195,,35.6247001,-82.5543433,1,1,0
2023,60992504,ASHEVILLE COMPOUNDING PHARMACY,439,760 MERRIMON AVE,ASHEVILLE,NC,28804,2456,2019,226376,2,4,2,4,2,5912,9901,0,0,1,3,231029,Drug stores and proprietary stores,,187087,205796,205796,205796,35.624854,-82.554552,1,1,0
2023,35095588,ASHEVILLE POVERTY INITIATIVE,439,789 MERRIMON AVE,ASHEVILLE,NC,28804,2447,2018,175151,0,2,2,2,2,8399,9901,0,0,1,3,231022,"Social services, nec",94459,50703,,,50703,35.624977,-82.553147,1,1,0
2023,964588235,CHILD CARE CENTER AT GRACELYN,439,789 MERRIMON AVE,ASHEVILLE,NC,28804,2447,2010,614326,0,2,0,2,0,8351,9905,0,0,1,3,231015,Child day care services,606643,600065,614326,614326,,35.624977,-82.553147,1,1,0
2023,170672828,GRACE COVENANT PRESBYTERIAN CH,439,789 MERRIMON AVE,ASHEVILLE,NC,28804,2447,1964,397869,2,10,0,10,0,8661,125,0,0,1,3,231119,Religious organizations,433037,433037,,397869,,35.624977,-82.553147,1,1,0
2023,71491289,HANDS AND FEET ASHEVILLE INC,439,789 MERRIMON AVE,ASHEVILLE,NC,28804,2447,2012,81467,0,1,2,1,2,8661,0,0,0,1,3,231022,Religious organizations,88689,88689,88689,89313,89313,35.624977,-82.553147,1,1,0
2023,162988091,CHILDRENS CENTER,439,789 MERRIMON AVE,ASHEVILLE,NC,28804,2447,1976,477158,2,24,2,24,2,8351,9905,0,0,1,3,231112,Child day care services,,530176,530176,530176,,35.624977,-82.553147,1,1,0
2023,824880298,FIRST BANK,439,778 MERRIMON AVE,ASHEVILLE,NC,28804,2451,,0,,7,0,0,,6022,0,2,0,1,3,231029,State commercial banks,0,0,0,0,,35.625256,-82.554477,1,1,0
2023,48988607,AVENUE M,439,791 MERRIMON AVE,ASHEVILLE,NC,28804,2448,2010,124636,2,3,0,3,0,5812,101,0,0,1,3,231210,Eating places,124636,124636,124636,124636,124636,35.625743,-82.553496,1,1,0
2023,49942876,FRONT PORCH HOSPITALITY GROUP,439,791 MERRIMON AVE,ASHEVILLE,NC,28804,2448,2019,94459,2,7,2,7,2,9999,2222,0,0,1,2,231119,Nonclassifiable establishments,,94459,94459,94459,94459,35.625743,-82.553496,1,1,0
2023,56612681,STATE FARM INSURANCE,439,788 MERRIMON AVE,ASHEVILLE,NC,28804,2444,2010,113279,2,2,0,2,0,6411,300,0,0,1,3,231201,"Insurance agents, brokers, and service",142690,156959,156959,156959,156959,35.625823,-82.554109,1,1,0
2023,126960056,24 LAKEVIEW ROAD LLC,439,788 MERRIMON AVE,ASHEVILLE,NC,28804,2444,2023,94459,2,7,2,7,2,9999,2222,0,0,1,2,230418,Nonclassifiable establishments,,,,,,35.625823,-82.554109,1,1,0
2023,626481857,SMOKEY MOUNTAIN APOTHECARIES 2,439,760 MERRIMON AVE STE 101,ASHEVILLE,NC,28804,2468,1992,3500000,0,8,0,8,0,5912,9901,0,0,1,3,231126,Drug stores and proprietary stores,3500000,3500000,3500000,3500000,,35.6258351,-82.554359,1,1,0
2023,136470403,KEITH HARGROVE ARCHITECT PC,439,795 MERRIMON AVE,ASHEVILLE,NC,28804,2462,2002,263168,2,2,0,2,0,8712,101,0,0,1,3,231206,Architectural services,271067,271067,271067,271067,,35.625878,-82.553483,1,1,0
2023,89103408,FUSCO LAND PLG & DESIGN PLLC,439,795 MERRIMON AVE STE 4,ASHEVILLE,NC,28804,2463,2015,50210,2,1,0,1,0,8712,0,0,0,1,3,231022,Architectural services,45645,45645,50210,50210,50210,35.625878,-82.553483,1,1,0
2023,848061735,KUCHAR GREGG CLU CHARTERED FI,439,795 MERRIMON AVE STE 1,ASHEVILLE,NC,28804,2463,1991,150000,0,1,0,1,0,6411,301,0,0,1,3,230511,"Insurance agents, brokers, and service",150000,150000,150000,150000,,35.625878,-82.553483,1,1,0
2023,87884599,WELLS FARGO BANK NATIONAL ASSN,439,800 MERRIMON AVE,ASHEVILLE,NC,28804,2417,,0,,11,2,0,,6021,0,2,0,1,3,231015,National commercial banks,0,0,0,0,0,35.626039,-82.554073,1,1,0
2023,969001791,ASHEVILLE ABC BOARD,439,807 MERRIMON AVE,ASHEVILLE,NC,28804,2404,,0,,4,0,0,,5921,0,2,0,1,3,231015,Liquor stores,0,0,0,0,,35.626237,-82.553165,1,1,0
2023,127846469,ASHEVILLE HOUSE PIZZA INC,439,807 MERRIMON AVE,ASHEVILLE,NC,28804,2404,1983,87243,2,7,2,7,2,5812,600,0,0,1,2,231119,Eating places,,,,87243,,35.626237,-82.553165,1,1,0
2023,62569611,LARRYS PERFORMANCE WERKS INC,439,815 MERRIMON AVE,ASHEVILLE,NC,28804,2404,1972,114785,2,3,0,3,0,7538,0,0,0,1,3,231112,General automotive repair shops,110000,110000,110000,110000,110000,35.62656,-82.553144,1,1,0
2023,28013918,ACE HARDWARE,439,812 MERRIMON AVE,ASHEVILLE,NC,28804,2417,2009,101129,2,2,2,2,2,5251,0,0,0,1,3,231201,Hardware stores,140000,157288,157288,157288,157288,35.62663005,-82.55396644,1,1,0
2023,103307826,SHOE STORE INC,439,812 MERRIMON AVE,ASHEVILLE,NC,28804,2417,2019,88939,2,3,2,3,2,5661,0,0,0,1,2,231119,Shoe stores,,88939,88939,88939,88939,35.62663005,-82.55396644,1,1,0
2023,929242774,ASHEVILLE BREWERS SUPPLY,439,712 MERRIMON AVE STE B,ASHEVILLE,NC,28804,2450,1994,300000,0,1,0,1,0,5999,9901,0,0,1,3,231015,"Miscellaneous retail stores, nec",300000,300000,300000,300000,,35.6267254,-82.5559173,1,1,0
2023,112069801,THERAPEUTIC BATHWORKS INC,439,825 MERRIMON AVE,ASHEVILLE,NC,28804,2464,2020,94459,2,7,2,7,2,9999,2222,0,0,1,2,231015,Nonclassifiable establishments,,,94459,94459,94459,35.6267469,-82.5532034,1,1,0
2023,53348329,MARKETING & SALES RESULTS INC,439,825 MERRIMON AVE,ASHEVILLE,NC,28804,2464,2019,34669,2,1,2,1,2,8742,300,0,0,1,2,231022,Management consulting services,,34669,34669,34669,34669,35.6267469,-82.5532034,1,1,0
2023,18277811,SMART BOTTLE INC,439,825 MERRIMON AVE,ASHEVILLE,NC,28804,2464,2009,239955,2,3,0,3,0,5921,0,0,0,1,3,231203,Liquor stores,239955,239955,239955,239955,239955,35.6267469,-82.5532034,1,1,0
2023,30833451,ANTHONY F MOTOLA ASSOC LTD,439,825 MERRIMON AVE,ASHEVILLE,NC,28804,2464,2010,110000,2,2,2,2,2,8742,0,0,0,1,3,231210,Management consulting services,110000,110000,110000,110000,110000,35.6267469,-82.5532034,1,1,0
